,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
147,Peut-on ressusciter les dinosaures grâce à cet embryon ? - Libération,29s_1yMnDfA,Peut-on ressusciter les dinosaures grâce à cet embryon ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"C’est sans doute le fossile le mieux conservé jamais découvert. Les chercheurs chinois du Yingliang Stone Natural History Museum de Ganzhou à l’origine de la découverte l’ont surnommé «Baby Yingliang» et c’est un petit de la famille des oviraptorosaures. 
Son état de conservation parfait serait dû à un glissement de boue l’ayant enseveli et protégé des charognards. 
Mais est-il suffisamment bien conservé pour qu’on puisse en extraire un peu d’ADN et que les dinosaures renaissent comme dans «Jurassic Park» ? La réponse est non et notre journaliste Charles Delouche vous explique pourquoi.

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr
#Dinosaure #Paléontologie #Science",2022-01-05T19:00:03Z,PT1M58S,5795,111,10,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'dinosaures', 'dinosaure', 'embryon dinosaure', 'embryon dinosaure chine', 'embryon dinosaure fossilisé', 'embryon', 'embryon chine', 'jurassic park', 'ressusciter dinosaures', 'retour dinosaures', 'ressusciter dinosaure', 'paléonthologie', 'science']"
148,Emmanuel Macron a-t-il tenu ses promesses démocratiques? - Libération,mVsiWJK5Xrw,Emmanuel Macron a-t-il tenu ses promesses démocratiques?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le 4 octobre 2016, Emmanuel Macron établi un «diagnostic de la France qui subit» au palais des Congrès et de la Musique de Strasbourg. L’ex-ministre de 38 ans, même pas encore officiellement candidat, dénonce alors une «démocratie confisquée», un «entre-soi de la vie politique» et ce sentiment des Français «de ne pas être justement représentés».

5 ans après, son constat pourrait être le même, les Français étaient deux tiers à s’abstenir aux élections régionales et l’extrême droite dépasse les 30 % d’intention de vote pour l’élection présidentielle. Notre journaliste politique, Jean-Baptiste Daoulas, a analysé pourquoi ce fossé entre les Français et la vie politique ne s’est pas résorbé avec le quinquennat d’Emmanuel Macron.

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr
#Macron #élection2022 #politique",2021-12-31T15:58:50Z,PT2M48S,398,14,4,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'emmanuel macron', 'macron', 'démocratie', 'macron démocratie', 'démocratie macron', 'élection présidentielle', 'élection', 'élection 2022', 'macron promesse', 'macron promesse démocratique', 'politique', 'décryptage', 'décryptage politique']"
149,Le premier «vrai» mille-pattes découvert avec 1306 membres - Libération,FE__v-hpwKg,Le premier «vrai» mille-pattes découvert avec 1306 membres,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Alors qu’aucun scientifique n’était parvenu à observer un mille-pattes doté de plus de 750 pattes, une équipe de chercheurs américains ont découvert une espèce pourvue de 1306 appendices en Australie, le perséphone d’Eumilipes.
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr
#mille-pattes #biologie #science",2021-12-24T16:38:32Z,PT1M35S,1807,10,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'mille-pattes', 'mille-pattes géant', 'vrai mille pattes', 'mille pattes', 'vrai mille pattes australie', 'vraie mille pattes Australie', 'perséphone d’Eumilipes', '1306 pattes', 'mille pattes 1306', 'mille-pattes 1306', 'Australie', 'biologie', 'sciences', 'science']"
150,Sur les traces des 27 migrants disparus dans la Manche - Libération,6zHQEtYsBk4,Sur les traces des 27 migrants disparus dans la Manche,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Près de trois semaines après le naufrage qui a coûté la vie à 27 migrants, le parquet de Paris a officiellement confirmé aux familles les identité des défunts après une enquête complexe et éprouvante, des locaux de la Croix-Rouge à l’institut médico-légal de Lille.
Ce genre de drame pourrait se reproduire à Calais, d'après les associations sur place, les exilés préfèrent ""mourir d'un seul coup que mourir à petit feu à Calais.""

Pour lire l'enquête 👉 https://bit.ly/326cyjG
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr
#migrants #naufrage #calais",2021-12-20T17:36:19Z,PT3M32S,610,19,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'migrants', 'migrant', 'migrants manche', 'manche', 'la manche', 'migrants disparues', 'migrants disparues manche', 'naufrage', 'naufrage migrants', 'naufrage migrants manche', 'noyade', 'noyade 27 migrants', 'migrants noyés', 'migrants noyés manche', 'calais', 'migrants calais', 'calais migrants', 'camp de migrants', 'camps migrants', 'camp calais']"
151,Violences policières : les preuves des abus et mensonges de la CSI 93 - Libération,J7ic9g3bplM,Violences policières : les preuves des abus et mensonges de la CSI 93,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"La Compagnie de sécurisation et d'intervention (CSI) de Seine-Saint-Denis est depuis l’été 2020 au cœur d’un vaste scandale. Brutalités, racisme, accusations de vol, PV mensongers... Les suspicions d’actes délictueux de la part des policiers de cette compagnie, documentés par Libération, sont vertigineuses. L’unité créée en 2008, «laboratoire d’excellence de la police moderne»,  est aujourd’hui le symbole des problèmes structurels de cette administration.

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

#ViolencesPolicières #CSI93 #Police",2021-12-16T16:00:12Z,PT6M35S,47912,749,308,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'violences policières', 'violence', 'violences', 'police', 'CSI 93', 'CSI', 'violence policière CSI 93', 'CSI 93 violence policière', ""La Compagnie de sécurisation et d'intervention"", 'Seine saint denis', 'saint denis', 'policiers', 'policier']"
152,ISF Gate : La grande évasion fiscale des millionnaires français - Libération,PzDYKIjqS_g,ISF Gate : La grande évasion fiscale des millionnaires français,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"«Libération» révèle les dessous d’un mécanisme d’évasion fiscale qui, depuis plus d’une décennie, permettrait à des grandes fortunes de mettre à l’abri leur patrimoine au Québec pour éviter l’ISF. Et ce, grâce aux trusts, des structures particulièrement opaques.

D’après l'enquête de notre journaliste Laurent Léger, ce dispositif d'évasion fiscal massif porterait sur plusieurs milliards d’euros et impliquerait, notamment, les parrains du cinéma français, les frères Seydoux. 
A l'origine de ce système complexe se trouve l'avocat français, Jacques Le Blevennec. 

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2021-12-14T16:59:41Z,PT3M49S,2119,41,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'ISF Gate', 'isf gate canada', 'isf gate quebec', 'évasion fiscale', 'évasion fiscale canada', 'canada évasion fiscale', 'évasion fiscale millionnaires français', 'millionnaires français', 'trust', 'trusts', 'trusts évasion fiscale', 'trust évasion fiscale', 'seydoux', 'les frères seydoux', 'Jacques Le Blevennec', 'isf', 'ISF', 'isf québec', 'québec', 'montréal', 'économie', 'exil fiscal']"
153,Huit femmes accusent PPDA : ce que révèle notre enquête - Libération,Zh3_qRvm7u4,Huit femmes accusent PPDA : ce que révèle notre enquête,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Viols, agressions, harcèlement sexuel... Après le classement sans suite de l’enquête préliminaire visant Patrick Poivre d’Arvor, huit femmes qui accusent l'ex-présentateur de TF1 ont accepté de témoigner à visage découvert dans Libération. Leurs récits et les procès-verbaux que nous avons pu consulter esquissent un mode opératoire rodé et un sentiment de totale impunité. Nos journalistes Jérôme Lefilliâtre et Anne Diatkine dévoilent les coulisses de l'affaire PPDA.

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr
Lisez les témoignages 👉 https://bit.ly/31LusaR 

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

#PPDA #AffairePPDA #Libération",2021-12-08T18:00:11Z,PT13M7S,51192,390,146,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'info', 'actu', 'journalisme', 'journaliste', 'PPDA', ""Patrick poivre d'arvor"", 'stéphanie khayat', 'cécile delarue', 'hélène devynck', 'cécile thimoreau', 'muriel reus', 'aude darlet', 'emmanuelle dancourt', 'tf1', 'journal de 20 heures', 'viols', 'violences sexuelles', 'agressions sexuelles', 'florence porcel', 'témoignages libération', 'quotidien', 'jérôme lefilliatre', 'enquête', 'investigation', 'justice', 'plainte', 'affaire ppda', 'anne diatkine', 'harcèlement sexuel', 'femmes']"
154,Violences policières : des agents de la Bac frappent un homme menotté et au sol - Libération,wK0xfpBCkqg,Violences policières : des agents de la Bac frappent un homme menotté et au sol,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Des vidéos obtenues par CheckNews montrent un agent de la Bac de Montpellier donner deux coups de poing au visage d’un homme, menotté et agenouillé. L'interpellation a eu lieu rue de la Loge, à proximité de la place de la Comédie, le 18 septembre entre 5h45 et 5h55 du matin. Selon les témoignages recueillis, la BAC intervenait initialement car des jeunes tagguaient un bloc de béton anti-véhicule devant l'Opéra de la ville. Le jeune homme a été embarqué, inconscient. Il est poursuivi pour «violences sur dépositaires de l’autorité publique» et «outrages» contre les agents qui l’ont violenté.

#ViolencesPolicieres #Violence #Police",2021-11-18T09:42:15Z,PT1M39S,2371,31,8,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'violences policières', 'police', 'bac', 'montpellier', 'menottes', 'menotté']"
155,"La solidarité, un projet de société  ? 🤝 Forum Libé «Nous sommes tous des aidants» - Libération",KNL7BjgHqBk,"La solidarité, un projet de société  ? 🤝 Forum Libé «Nous sommes tous des aidants»",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

En clôture de ce forum organisé par Libération et Solutions solidaires, nous avons réuni une philosophe et une archéo-anthropologue.

Philosophe, Sandra Laugier, parle du care comme d’un sujet qui met mal à l’aise, qu’on aimerait mettre sous le tapis. «Notre société, dit-elle, ne veut pas reconnaître les personnes sur lesquelles elle s’appuie, il y a une négation de la vulnérabilité, de la dépendance», comme si tout ce qui relevait de l’univers domestique ne comptait pas. Il y a un renversement complet des valeurs.

A ses côtés, Valérie Delattre, archéo-anthropologue à l’Inrap, travaille sur les sépultures, elle analyse le corps du défunt, les objets qui l’entourent pour appréhender comment le care s’incarnait dans les sociétés du passé. Elle dit : «L’organisation d’une sépulture dit beaucoup de choses sur les liens tissés au sein de groupes très anciens et permet de comprendre comment un groupe s’organisait autour d’une personne vulnérable.»

#Aidants #Solidarité #SolutionsSolidaires",2021-10-22T17:02:06Z,PT38M37S,191,5,2,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Sandra Laugier', 'Valérie Delattre', 'aidants', 'solidarité']"
156,Les aidants : comment les soutenir ? 🤝 Forum Libé «Nous sommes tous des aidants» - Libération,4NGsoQpxEdI,Les aidants : comment les soutenir ? 🤝 Forum Libé «Nous sommes tous des aidants»,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Pour en débattre, nous avions réuni Sophie Cluzel, secrétaire d’Etat chargée des Personnes handicapées, Stéphane Troussel, président du département de la Seine-Saint-Denis et Dominique Libault, président du Haut Conseil du financement de la protection sociale. Tous trois ont esquissé des solutions, comme développer des moments de répit pour que l’aidant puisse s’absenter, s’évader de cette charge mentale qui l’épuise et menace sa santé. Mais aussi reconnaître le rôle qu’endossent les aidants dans nos sociétés, augmenter et simplifier les indemnités qui leur sont dues, revaloriser les métiers de l’aide à domicile. Et surtout, assurer une meilleure coordination des acteurs, simplifier les démarches, rompre la séparation entre le sanitaire et social. C’était le thème de ce deuxième débat organisé par Libération en partenariat avec Solutions Solidaires.

#Aidants #Solidarité #SolutionsSolidaires",2021-10-19T13:12:38Z,PT31M10S,131,2,7,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Sophie Cluzel', 'Stéphane Troussel', 'Dominique Libault', 'Aidants', 'Solidarité', 'Solutions Solidaires']"
157,Les aidants : qui sont-ils ? 🤝 Forum Libé «Nous sommes tous des aidants» - Libération,gdEeuckazDA,Les aidants : qui sont-ils ? 🤝 Forum Libé «Nous sommes tous des aidants»,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Nous le sommes ou le serons tous un jour ou l’autre. Les aidants sont aujourd’hui 11 millions, bientôt, avec le vieillissement de la population, ils seront sans doute des millions supplémentaires. Selon le sondage Ifop pour Solutions solidaires, 58 % seulement des personnes qui déclarent aider régulièrement un proche se définissent comme tel, les autres n’ont pas conscience de faire quelque chose d’exceptionnel. Par ailleurs, les aidants ne sont pas forcément les plus de 35 ans qui veillent sur leurs parents vieillissants. 23 % des moins de 35 ans sont concernés, ce qui est énorme. Qu’en pensent les invités du Forum Libération organisé avec Solutions solidaires ? Nous en discuterons avec Claudie Kulak, fondatrice de la Compagnie des aidants, Amarantha Bourgeois, directrice de l’association nationale Jeunes aidants ensemble (Jade) et Fatima Coulibaly, une jeune aidante de 18 ans. 

#Aidants #Solidarité #SolutionsSolidaires",2021-10-19T13:12:38Z,PT32M32S,111,1,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Claudie Kulak', 'Amarantha Bourgeois', 'Fatima Coulibaly', 'aidants', 'solidarité', 'solutions solidaires']"
158,Forum Live Libération : «Nous sommes tous des aidants» avec Solutions Solidaires - Libération,jw0cyXeNfM8,Forum Live Libération : «Nous sommes tous des aidants» avec Solutions Solidaires,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Ils sont 11 millions en France à accompagner un proche dans les gestes du quotidien en raison de son âge, d’une maladie ou d’un handicap. C’est un mari au chevet de son épouse, un enfant qui soutient un père ou une mère en perte d’autonomie… Souvent, les aidants n’ont même pas conscience de leur situation. Ce sont des histoires souvent tues, presque honteuses, et pourtant si communes. C’est aussi un sujet éminemment politique, qui parle de nos sociétés, de notre rapport à la vulnérabilité, à la dépendance, à l’isolement et à la solidarité. 

Débat 1 : Qui sont les aidants ? A cette question, on pourrait répondre que nous sommes tous des aidants, c’est un scénario qui frappe à toutes les portes, sans crier gare et auquel personne n’est préparé. Nous en discuterons avec Claudie Kulak, fondatrice de la Compagnie des aidants, Amarantha Bourgeois, directrice de l’association nationale Jeunes aidants ensemble (Jade) et Fatima Coulibaly, une jeune aidante de 18 ans.

Débat 2 : Comment aider les aidants ? Etre aidant, c’est tomber dans l’épuisement, l’isolement et les imbroglios administratifs. Comment extraire ces drames de la sphère privée pour qu’ils relèvent désormais de la solidarité collective ? Nous en parlerons avec Sophie Cluzel, secrétaire d’Etat chargée des Personnes handicapées, Stéphane Troussel, président du département de la Seine-Saint-Denis et Dominique Libault, président du Haut Conseil du financement de la protection sociale.

Débat 3 : La solidarité, un projet de société ? Face à la montée en puissance de la dépendance, ne faut-il pas enclencher un changement radical de perspective dans notre rapport à la solidarité ? Nous en discuterons avec Sandra Laugier, philosophe et Valérie Delattre, archéo-anthropologue à l’Inrap, qui travaille sur la prise en charge du handicap dans les sociétés qui nous ont précédées. 

#Aidants #Solidarité #SolutionsSolidaires",2021-10-14T17:30:11Z,PT1H41M32S,213,2,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'solutions solidaires', 'aidants', 'dépendance', 'vieillesse', 'handicap', 'aide', 'solidarité', 'forum live', 'forum libé', 'forum libération', 'alexandra schwartbrod', 'Valérie Delattre', 'Sandra Laugier', 'Sophie Cluzel', 'Stéphane Troussel', 'Dominique Libault', 'Claudie Kulak', 'Amarantha Bourgeois', 'Fatima Coulibaly']"
159,Aidants : «Aucun d’entre nous n’est à l’abri d’un accident de la vie» (Forum Libé) - Libération,gb-qeBWVZq4,Aidants : «Aucun d’entre nous n’est à l’abri d’un accident de la vie» (Forum Libé),UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Nous sommes 11 millions en France à accompagner un proche dans les gestes du quotidien en raison de son âge, d’une maladie ou d’un handicap. Demain, combien serons nous ? Suivez le débat organisé par «Libération» mercredi 13 octobre avec Sophie Cluzel, secrétaire d’Etat chargée des personnes handicapées, Sandra Laugier, philosophe, et bien d’autres. L'édito est signé Alexandra Schwartzbrod.",2021-10-08T13:54:07Z,PT2M4S,178,1,2,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'aidants', 'alexandra schwartbrod', 'solidarité', 'dépendance']"
160,Pushback : les policiers croates frappent les migrants à la frontière entre Bosnie et Croatie - Libération,KukyCJYGVMM,Pushback : les policiers croates frappent les migrants à la frontière entre Bosnie et Croatie,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉  http://fb.com/liberation 
Suivez Libé sur Twitter 👉  http://twitter.com/libe
Suivez Libé sur Instagram 👉  http://instagram.com/liberationfr

Il est 10 heures ce 15 juin, au nord de la Bosnie-Herzégovine. De l’autre côté du Korana, un petit ruisseau qui serpente dans cette région boisée, c’est la Croatie. Et par la même occasion, l’Europe. Les berges, bucoliques, sont connues par les associations de défense de droits de l’homme pour être un des endroits privilégiés où la police croate repousse, illégalement, les demandeurs d’asile qu’elle a appréhendés sur son territoire. Un groupe apparaît justement à travers les arbres. La vingtaine. Pakistanais et Afghans. La veille, ils ont tenté le passage à travers les bois, ultime étape d’un long périple qui les a déjà vus traverser la mer Egée. Ils sont suivis par quatre hommes. Une cagoule masque leur visage. Trois ont des matraques en main. «Retournez en Bosnie», lâche le premier, en indiquant du bout de son bâton l’autre côté de la rive. La veille, ces policiers croates les ont arrêtés, un peu plus loin, alors qu’ils essayaient de rallier la capitale. 

Ces vidéos inédites, publiées par «Libération» et des médias partenaires, de refoulements violents de migrants par les autorités croates et roumaines confirment la pratique de renvois illégaux, que les ONG rapportent depuis des années.",2021-10-06T18:08:14Z,PT1M36S,27190,134,None,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'pushback', 'croatie', 'migrants']"
161,"Pushback : en Grèce, des agents masqués repoussent les migrants en mer - Libération",ThC22hW2uSE,"Pushback : en Grèce, des agents masqués repoussent les migrants en mer",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉  http://fb.com/liberation 
Suivez Libé sur Twitter 👉  http://twitter.com/libe
Suivez Libé sur Instagram 👉  http://instagram.com/liberationfr

En Grèce, de nombreuses vidéos publiées sur les réseaux sociaux montrent depuis des mois des agents masqués renvoyant inlassablement des demandeurs d’asile en mer. Depuis mars 2020, Libération et ses partenaires ont collecté 635 vidéos de ces renvois, au large des côtes hellènes. Quinze d’entre elles montrent des hommes masqués. «Ce sont bien des garde-côtes. Ils cachent leur visage pour que les réfugiés ne puissent pas les prendre en photo», croit savoir un ancien de la maison, à qui nous avons montré ces images. Un gradé, toujours en poste, confirme. 

Ces vidéos inédites, publiées par «Libération» et des médias partenaires, de refoulements violents de migrants par les autorités croates et roumaines confirment la pratique de renvois illégaux, que les ONG rapportent depuis des années.",2021-10-06T18:08:14Z,PT1M16S,1663,8,None,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'pushback', 'migrants', 'grèce']"
162,"Pushback : en Roumanie, les migrants pourchassés par la police, matraque à la main - Libération",iHjfDpIk3Bs,"Pushback : en Roumanie, les migrants pourchassés par la police, matraque à la main",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉  http://fb.com/liberation 
Suivez Libé sur Twitter 👉  http://twitter.com/libe
Suivez Libé sur Instagram 👉  http://instagram.com/liberationfr

Sur cette vidéo, filmée grâce à une caméra de chasseur fixée à un arbre, un policier pourchasse des migrants, un tonfa à la main. Sur son épaule, collé sur sa veste marine, un insigne de la police roumaine. 

Ces vidéos inédites, publiées par «Libération» et des médias partenaires, de refoulements violents de migrants par les autorités croates et roumaines confirment la pratique de renvois illégaux, que les ONG rapportent depuis des années.",2021-10-06T18:08:14Z,PT29S,13734,22,None,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'pushback', 'migrants', 'roumanie']"
163,"Pushback : les blessures des migrants, frappés par les policiers croates - Libération",pMy_1ntiOBQ,"Pushback : les blessures des migrants, frappés par les policiers croates",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉  http://fb.com/liberation 
Suivez Libé sur Twitter 👉  http://twitter.com/libe
Suivez Libé sur Instagram 👉  http://instagram.com/liberationfr

Les victimes défilent devant notre caméra pour montrer leurs séquelles :  bleues, hématomes, plaies. Hassan raconte : «Ils étaient entre sept et dix hommes, portaient des uniformes et des masques noirs. Il y avait aussi un chien. Si vous tentiez de vous sauver, ils menaçaient de le lâcher à votre poursuite. Ils nous ont alignés puis nous ont jetés dans l’eau.»

Ces vidéos inédites, publiées par «Libération» et des médias partenaires, de refoulements violents de migrants par les autorités croates et roumaines confirment la pratique de renvois illégaux, que les ONG rapportent depuis des années.",2021-10-06T18:08:14Z,PT47S,856,12,None,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'pushback', 'bosnie']"
164,"Génération Z, génération climat ? 🍃 Festival des solutions écologiques - Libération",qStlPTHCVBw,"Génération Z, génération climat ? 🍃 Festival des solutions écologiques",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr

Le réchauffement climatique est une situation à la fois tragique et exaltante, parce qu’elle incite à l’action. C’est ce que suggère Léna Lazare, qui a quitté l’université pour suivre une formation agricole : «le dérèglement climatique, l’effondrement de la biodiversité, c’est maintenant et vu la situation, il ne faut pas hésiter, toute notre vie doit être tournée vers l’écologie. Il faut y aller, partir à l’aventure et vivre sa vie pleinement.» Notre environnement va changer de façon très rapide dans les décennies à venir poursuit l’archéologue Emilie Gauthier, mais ce n’est pas «une raison pour baisser les bras, on peut ralentir le processus, cela demande un engagement à l’échelle individuel et collectif.» Dans ce chaos, l’écrivaine Marie Desplechin pointe une note positive, la jeunesse a renversé le rapport de force, «les adultes ne sont plus en position d’autorité, de transmission du savoir mais dans une situation de coinventer et c’est assez grisant.» 

#Climat #Environnement #RéchauffementClimatique",2021-09-14T09:42:35Z,PT21M54S,406,7,12,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'climat', 'environnement', 'génération Z', 'défense du climat', 'Léna Lazare', 'Emilie Gauthier', 'Marie Desplechin']"
